Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Non-Travel,Travel_Frequently,Travel_Rarely,Human Resources,Research & Development,Sales,Human Resources,Life Sciences,Marketing,Medical,Other,Technical Degree,Female,Male,Healthcare Representative,Human Resources,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Executive,Sales Representative,Divorced,Married,Single,Y,No,Yes,DailyRate_norm,HourlyRate_norm,MonthlyIncome_norm,MonthlyRate_norm,DistanceFromHome_norm
31,0,828,2,1,1,604,2,77,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.5196850393700787,0.6714285714285713,0.2934702474986835,0.2510339289299337,0.03571428571428571
42,0,319,24,3,1,605,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.15533285612025768,0.3714285714285714,0.3368615060558188,0.19498092752459342,0.8214285714285714
45,0,561,2,3,1,606,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.32856120257695065,0.4428571428571429,0.19989468141126912,0.565468781369203,0.03571428571428571
26,1,426,17,4,1,608,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.2319255547602004,0.39999999999999997,0.09120589784096894,0.8317205380445694,0.5714285714285714
29,0,232,19,3,1,611,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.09305654974946315,0.05714285714285716,0.17130068457082676,0.8251756675366392,0.6428571428571428
33,0,922,1,5,1,612,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.5869720830350751,0.9285714285714286,0.7991047919957873,0.8224854446898213,0.0
31,0,688,7,3,1,613,3,44,2,3,4,11557,25291,9,21,4,3,80,1,10,3,2,5,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.4194702934860415,0.2,0.5554502369668246,0.931419393696045,0.2142857142857143
18,1,1306,5,3,1,614,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.8618468146027201,0.5571428571428572,0.04576092680358083,0.23951013852640032,0.14285714285714285
40,0,1094,28,3,1,615,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.7100930565497494,0.39999999999999997,0.522538177988415,0.3725757879943786,0.9642857142857143
41,0,509,2,4,1,616,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.2913385826771654,0.45714285714285713,0.30552922590837284,0.0007227464364585462,0.03571428571428571
26,0,775,29,2,1,618,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.481746599856836,0.21428571428571425,0.17361769352290682,0.08725155591246736,0.9999999999999999
35,0,195,1,3,1,620,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.06657122405153901,0.7142857142857142,0.2027382833070037,0.18486247741417386,0.0
34,0,258,21,4,1,621,4,74,4,2,4,5337,19921,1,12,3,4,80,0,10,3,3,10,7,5,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.11166785969935575,0.6285714285714286,0.22790942601369144,0.7158000401525798,0.7142857142857143
26,1,471,24,3,1,622,3,66,1,1,4,2340,23213,1,18,3,2,80,0,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.26413743736578377,0.5142857142857142,0.07008952080042127,0.8479823328648866,0.8214285714285714
37,0,799,1,3,1,623,2,59,3,3,4,7491,23848,4,17,3,4,80,0,12,3,4,6,5,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.49892627057981387,0.4142857142857143,0.34133754607688255,0.8734792210399518,0.0
46,0,1034,18,1,1,624,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.6671438797423049,0.7999999999999998,0.5012111637704055,0.27665127484440877,0.6071428571428571
41,0,1276,2,5,1,625,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.8403722261989978,0.8714285714285714,0.8207477619799894,0.14181891186508733,0.03571428571428571
37,0,142,9,4,1,626,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,6,3,9,5,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.028632784538296346,0.5571428571428572,0.4120589784096893,0.9063240313190122,0.2857142857142857
52,0,956,6,2,1,630,4,78,3,2,1,5577,22087,3,12,3,2,80,2,18,3,3,10,9,6,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.611309949892627,0.6857142857142857,0.24054765666140074,0.8027705280064245,0.17857142857142855
32,1,1474,11,4,1,631,4,60,4,2,3,4707,23914,8,12,3,4,80,0,6,2,3,4,2,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.9821045096635647,0.42857142857142855,0.19473407056345446,0.8761292913069665,0.35714285714285715
24,0,535,24,3,1,632,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,3,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.30994989262705797,0.11428571428571427,0.07324907846234863,0.1379642642039751,0.8214285714285714
38,0,1495,10,3,1,634,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.9971367215461703,0.657142857142857,0.46419167983149023,0.8062638024493074,0.3214285714285714
37,0,446,1,4,1,635,2,65,3,2,2,6447,15701,6,12,3,2,80,1,8,2,2,6,5,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.24624194702934862,0.49999999999999994,0.286361242759347,0.5463561533828548,0.0
49,0,1245,18,4,1,638,4,58,2,5,3,19502,2125,1,17,3,3,80,1,31,5,3,31,9,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.8181818181818181,0.39999999999999997,0.9738283307003687,0.001244729973900821,0.6071428571428571
24,0,691,23,3,1,639,2,89,4,1,4,2725,21630,1,11,3,2,80,2,6,3,3,6,5,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.42161775232641374,0.8428571428571427,0.09036334913112165,0.7844207990363381,0.7857142857142857
26,0,703,28,2,1,641,1,66,3,2,2,6272,7428,1,20,4,4,80,2,6,5,4,5,3,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.43020758768790257,0.5142857142857142,0.2771458662453923,0.21417386067054808,0.9642857142857143
24,0,823,17,2,1,643,4,94,2,1,2,2127,9100,1,21,4,4,80,1,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.5161059413027916,0.9142857142857141,0.05887309110057925,0.28130897410158606,0.5714285714285714
50,0,1246,3,3,1,644,1,99,3,5,2,18200,7999,1,11,3,3,80,1,32,2,3,32,5,10,7,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0.8188976377952756,0.9857142857142855,0.9052659294365456,0.23710098373820518,0.07142857142857142
25,0,622,13,1,1,645,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,1,3,7,4,0,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.3722261989978525,0.14285714285714285,0.05724065297525013,0.9749849427825737,0.42857142857142855
24,1,1287,7,3,1,647,1,55,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.8482462419470292,0.35714285714285715,0.09884149552395999,0.48480224854446896,0.2142857142857143
30,1,448,12,4,1,648,2,74,2,1,1,2033,14470,1,18,3,3,80,1,1,2,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.24767358625626343,0.6285714285714286,0.05392311743022644,0.49692832764505124,0.39285714285714285
34,0,254,1,2,1,649,2,83,2,1,4,3622,22794,1,13,3,4,80,1,6,3,3,6,5,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.10880458124552614,0.7571428571428571,0.13759873617693524,0.8311584019273238,0.0
31,1,1365,13,4,1,650,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.9040801717967072,0.2285714285714286,0.16977356503422855,0.3781569965870307,0.42857142857142855
35,0,538,25,2,1,652,1,54,2,2,4,3681,14004,4,14,3,4,80,0,9,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.31209735146743023,0.3428571428571428,0.1407056345444971,0.4782172254567356,0.8571428571428571
31,0,525,6,4,1,653,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,4,7,7,5,7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.30279169649248383,0.5142857142857142,0.23438651922064244,0.16562939168841598,0.17857142857142855
27,0,798,6,4,1,655,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,5,2,5,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.4982104509663564,0.5142857142857142,0.06203264876250659,0.11720538044569362,0.17857142857142855
37,0,558,2,3,1,656,4,75,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.3264137437365784,0.6428571428571428,0.45250131648235914,0.036779763099779164,0.03571428571428571
20,0,959,1,3,1,657,4,83,2,1,2,2836,11757,1,13,3,4,80,0,1,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.6134574087329993,0.7571428571428571,0.09620853080568723,0.3879943786388276,0.0
42,0,622,2,4,1,659,3,81,3,2,4,4089,5718,1,13,3,2,80,2,10,4,3,10,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.3722261989978525,0.7285714285714284,0.16219062664560296,0.14551294920698654,0.03571428571428571
43,0,782,6,4,1,661,2,50,2,4,4,16627,2671,4,14,3,3,80,1,21,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.48675733715103786,0.28571428571428575,0.822432859399684,0.023168038546476616,0.17857142857142855
38,0,362,1,1,1,662,3,43,3,1,1,2619,14561,3,17,3,4,80,0,8,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.18611309949892627,0.18571428571428567,0.08478146392838337,0.5005822124071472,0.0
43,0,1001,9,5,1,663,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,3,8,7,4,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.6435218324982104,0.5999999999999999,0.24591890468667724,0.7039951816904236,0.2857142857142857
48,0,1236,1,4,1,664,4,40,2,4,1,15402,17997,7,11,3,1,80,1,21,3,1,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.8117394416607014,0.14285714285714285,0.7579252238020011,0.6385464766111223,0.0
44,0,1112,1,4,1,665,1,50,2,2,3,5985,26894,4,11,3,2,80,0,10,1,4,2,2,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.7229778095919828,0.28571428571428575,0.2620326487625066,0.9957839791206585,0.0
34,0,204,14,3,1,666,3,31,3,1,3,2579,2912,1,18,3,4,80,2,8,3,3,8,2,0,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.07301360057265568,0.01428571428571429,0.08267509215376515,0.03284481027906043,0.4642857142857143
27,1,1420,2,1,1,667,3,85,3,1,1,3041,16346,0,11,3,2,80,1,5,3,3,4,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.9434502505368646,0.7857142857142856,0.1070036861506056,0.5722545673559526,0.03571428571428571
21,0,1343,22,1,1,669,3,49,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.8883321403006442,0.2714285714285714,0.12838335966298053,0.8974101586026902,0.75
44,0,1315,3,4,1,671,4,35,3,5,4,19513,9358,4,12,3,1,80,1,26,2,4,2,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.8682891911238367,0.07142857142857145,0.9744075829383886,0.2916683396908252,0.07142857142857142
22,0,604,6,1,1,675,1,69,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.3593414459556191,0.5571428571428572,0.09289099526066352,0.4035735796024894,0.17857142857142855
33,0,1216,8,4,1,677,3,39,3,2,3,7104,20431,0,12,3,4,80,0,6,3,3,5,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.7974230493915533,0.12857142857142861,0.3209583991574513,0.7362778558522385,0.25
32,0,646,9,4,1,679,1,92,3,2,4,6322,18089,1,12,3,4,80,1,6,2,2,6,4,0,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.38940586972083036,0.8857142857142857,0.27977883096366507,0.6422405139530215,0.2857142857142857
30,0,160,3,3,1,680,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0415175375805297,0.5857142857142856,0.056556082148499214,0.8254968881750653,0.07142857142857142
53,0,238,1,1,1,682,4,34,3,2,1,8381,7507,7,20,4,4,80,0,18,2,4,14,7,8,10,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.09735146743020759,0.05714285714285716,0.38820431806213795,0.21734591447500504,0.0
34,0,1397,1,5,1,683,2,42,3,1,4,2691,7660,1,12,3,4,80,1,10,4,2,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.9269863994273443,0.17142857142857143,0.08857293312269618,0.22348925918490262,0.0
45,1,306,26,4,1,684,1,100,3,2,1,4286,5630,2,14,3,4,80,2,5,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.14602720114531137,1.0,0.1725645076355977,0.14197952218430032,0.8928571428571428
26,0,991,6,3,1,686,3,71,3,1,4,2659,17759,1,13,3,3,80,1,3,2,3,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.6363636363636364,0.5857142857142856,0.0868878357030016,0.6289901626179482,0.17857142857142855
37,0,482,3,3,1,689,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,2,3,10,7,7,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.27201145311381536,0.08571428571428569,0.4436545550289626,0.30162617948203174,0.07142857142857142
29,0,1176,3,2,1,690,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,5,2,6,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.768790264853257,0.45714285714285713,0.23970510795155345,0.055932543665930534,0.07142857142857142
35,0,1017,6,4,1,691,2,82,1,2,4,6646,19368,1,13,3,2,80,0,17,3,3,17,11,11,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.6549749463135289,0.7428571428571429,0.29684044233807266,0.6935956635213812,0.17857142857142855
33,0,1296,6,3,1,692,3,30,3,2,4,7725,5335,3,23,4,3,80,1,15,2,1,13,11,4,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.8546886184681459,0.0,0.35365982095839915,0.1301345111423409,0.17857142857142855
54,0,397,19,4,1,698,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,1,4,9,7,7,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.21116678596993557,0.8285714285714285,0.5116377040547657,0.18610720738807465,0.6428571428571428
36,0,913,9,2,1,699,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.5805297065139584,0.2571428571428572,0.41274354923644024,0.47540654487050793,0.2857142857142857
27,0,1115,3,4,1,700,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,0,3,4,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.725125268432355,0.3428571428571428,0.054555028962611905,0.5251957438265409,0.07142857142857142
20,1,1362,10,1,1,701,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.9019327129563349,0.02857142857142858,0.0,0.9999999999999999,0.3214285714285714
33,1,1076,3,3,1,702,1,70,3,1,1,3348,3164,1,11,3,1,80,0,10,3,3,10,8,9,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.6972083035075161,0.5714285714285714,0.12317008952080044,0.042963260389480035,0.07142857142857142
35,0,727,3,3,1,704,3,41,2,1,3,1281,16900,1,18,3,3,80,2,1,3,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.44738725841088045,0.1571428571428572,0.014323328067403891,0.5944990965669544,0.07142857142857142
23,0,885,4,3,1,705,1,58,4,1,1,2819,8544,2,16,3,1,80,1,5,3,4,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.560486757337151,0.39999999999999997,0.09531332280147448,0.25898413973097767,0.10714285714285714
25,0,810,8,3,1,707,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.5068002863278454,0.38571428571428573,0.20231700895208007,0.54543264404738,0.25
38,0,243,7,4,1,709,4,46,2,2,4,4028,7791,0,20,4,1,80,0,8,2,3,7,7,0,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.10093056549749463,0.2285714285714286,0.15897840968931018,0.22874924713912867,0.2142857142857143
29,0,806,1,4,1,710,2,76,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.5039370078740157,0.657142857142857,0.09010005265929438,0.677173258381851,0.0
48,0,817,2,1,1,712,2,56,4,2,2,8120,18597,3,12,3,4,80,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.5118110236220472,0.3714285714285714,0.3744602422327541,0.6626380244930736,0.03571428571428571
27,0,1410,3,1,1,714,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,3,6,5,0,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.9362920544022905,0.5857142857142856,0.19157451290152713,0.5853844609516161,0.07142857142857142
37,0,1225,10,2,1,715,4,80,4,1,4,4680,15232,3,17,3,1,80,0,4,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.80386542591267,0.7142857142857142,0.19331226961558717,0.5275245934551295,0.3214285714285714
50,0,1207,28,1,1,716,4,74,4,1,3,3221,3297,1,11,3,3,80,3,20,3,3,20,8,3,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.7909806728704366,0.6285714285714286,0.11648235913638758,0.048303553503312585,0.9642857142857143
34,0,1442,9,3,1,717,4,46,2,3,2,8621,17654,1,14,3,2,80,0,9,3,4,8,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.9591982820329276,0.2285714285714286,0.40084254870984726,0.6247741417386067,0.2857142857142857
24,1,693,3,2,1,720,1,65,3,2,3,4577,24785,9,14,3,1,80,0,4,3,3,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.42304939155332855,0.49999999999999994,0.18788836229594524,0.9111021883155993,0.07142857142857142
39,0,408,2,4,1,721,4,80,2,2,3,4553,20978,1,11,3,1,80,0,20,4,3,20,7,11,10,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.21904080171796705,0.7142857142857142,0.1866245392311743,0.7582413170046175,0.03571428571428571
32,0,929,10,3,1,722,4,55,3,2,4,5396,21703,1,12,3,4,80,0,10,2,2,10,7,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.591982820329277,0.35714285714285715,0.23101632438125333,0.7873519373619755,0.3214285714285714
50,1,562,8,2,1,723,2,50,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.329277022190408,0.28571428571428575,0.304739336492891,0.8575787994378639,0.25
38,0,827,1,4,1,724,2,33,4,2,4,7625,19383,0,13,3,3,80,0,10,4,2,9,7,1,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5189692197566212,0.04285714285714287,0.3483938915218536,0.6941979522184301,0.0
27,0,608,1,2,1,725,3,68,3,3,1,7412,6009,1,11,3,4,80,0,9,3,3,9,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.36220472440944884,0.5428571428571429,0.3371774618220116,0.15719734992973297,0.0
32,0,1018,3,2,1,727,3,39,3,3,4,11159,19373,3,15,3,4,80,0,10,6,3,7,7,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.6556907659269864,0.12857142857142861,0.5344918378093734,0.6937964264203975,0.07142857142857142
47,0,703,14,4,1,728,4,42,3,2,1,4960,11825,2,12,3,4,80,0,20,2,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.43020758768790257,0.17142857142857143,0.2080568720379147,0.3907247540654487,0.4642857142857143
40,0,580,5,4,1,729,4,48,2,3,1,10475,23772,5,21,4,3,80,1,20,2,3,18,13,1,12,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.34216177523264135,0.2571428571428572,0.49847288046340177,0.8704276249749047,0.14285714285714285
53,0,970,7,3,1,730,3,59,4,4,3,14814,13514,3,19,3,3,80,0,32,3,3,5,1,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.6213314244810307,0.4142857142857143,0.7269615587151133,0.4585424613531419,0.2142857142857143
